"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000022261",1433.13547661169,-0.504659754450557,0.153673828963641,-3.28396681369838,0.00102356974523504,0.00237228543230377
"ENSMUSG00000020826",40.1826248255528,-1.47143284169103,0.448080789239072,-3.28385611931681,0.00102397184480971,0.0023729948130736
"ENSMUSG00000031862",4989.49362379694,0.292129086592165,0.0889706993259933,3.28343026193139,0.00102552014384819,0.0023763813122101
"ENSMUSG00000026917",4543.25944331269,0.425003977166908,0.129447714980107,3.28320957409114,0.00102632335555146,0.00237804083349913
"ENSMUSG00000039568",1175.22726974136,0.462705317619307,0.140933124284087,3.28315518420358,0.00102652140146816,0.00237829799383489
"ENSMUSG00000113106",12.9515404405752,-1.57130116754258,0.478641289293162,-3.28283665177112,0.00102768196058762,0.0023807849219244
"ENSMUSG00000051455",28.1466014114746,1.05170106615541,0.320397989245909,3.28248335337778,0.00102897060826796,0.00238356814013942
"ENSMUSG00000028194",4682.25078822802,-0.375514973052061,0.114404501110688,-3.28234439559982,0.00102947786317063,0.00238454097558888
"ENSMUSG00000034107",9.86318007013948,2.35963389046304,0.71897435165406,3.28194446023631,0.00103093908891209,0.00238772310562955
"ENSMUSG00000062115",1998.688468342,-0.468104052527296,0.142631473798343,-3.28191275082186,0.00103105502625102,0.00238778918337788
"ENSMUSG00000102784",15.8714562082828,-2.60779091250012,0.794658250432518,-3.28165083679777,0.00103201310922008,0.00238980538422262
"ENSMUSG00000102702",2.58939337338535,-4.71898672592567,1.43812737629475,-3.28134128013324,0.00103314653153716,0.00239222723754299
"ENSMUSG00000028730",120.049118824274,1.31022586181555,0.399301272890272,3.28129648155567,0.00103331065410551,0.00239240447909605
"ENSMUSG00000106691",11.3875165830792,-2.74903744051686,0.837802943361128,-3.28124586133366,0.00103349613368976,0.00239260104503414
"ENSMUSG00000022807",1979.20764394144,-0.314589980509964,0.0958757573200905,-3.28122550792141,0.00103357072012768,0.00239260104503414
"ENSMUSG00000054589",11.0339020491328,2.78198723901622,0.848258303744439,3.27964633736656,0.00103937290624449,0.00240582859284757
"ENSMUSG00000052371",4.95612069658023,4.40635376014582,1.34399829811314,3.27854117548508,0.00104345140233112,0.0024150644250514
"ENSMUSG00000038069",2141.66129917293,-0.416553503654489,0.127058830187363,-3.27843018104474,0.00104386183417088,0.00241580969043376
"ENSMUSG00000034187",4330.14289509917,0.315727919889826,0.0963071885346245,3.27834219536286,0.0010441872910657,0.00241635818867706
"ENSMUSG00000113073",20.036634931392,-3.44599897844714,1.05116119228396,-3.27827834945055,0.00104442351432391,0.00241670011555994
"ENSMUSG00000022388",2.62552105011146,-4.79457543556574,1.46255715744226,-3.27821405896407,0.00104466143242597,0.00241704590590434
"ENSMUSG00000050600",4.40971874583616,4.96317705967054,1.5140236597618,3.27813705398196,0.00104494646873196,0.00241750064641089
"ENSMUSG00000049892",66.0950304954559,0.816740641183429,0.249176359561826,3.27776135191821,0.00104633817379821,0.00242051538926407
"ENSMUSG00000027006",5022.8430086884,-0.375846568927672,0.114668603483879,-3.27767634303241,0.00104665330822439,0.0024210393796845
"ENSMUSG00000030851",6.86332684620645,2.77528959412018,0.846830655783057,3.27726632847732,0.00104817449711886,0.00242435279927974
"ENSMUSG00000106588",27.2361492931666,1.14659315141715,0.349875400934145,3.27714708823717,0.00104861727237119,0.00242517157523164
"ENSMUSG00000113601",52.4651798138506,-0.9897462196815,0.302039781196727,-3.27687371431663,0.00104963304610661,0.0024273152927741
"ENSMUSG00000111774",5.66571427281882,-3.28301152197292,1.00196777376216,-3.27656398533255,0.00105078500415593,0.00242977355201724
"ENSMUSG00000084274",79.2176727559457,-0.604317976290564,0.18445436637166,-3.27624652198752,0.00105196694203055,0.00243230071285574
"ENSMUSG00000089838",27.2931571736942,1.45099658282366,0.442920178634086,3.27597759781088,0.0010529691274459,0.00243441186726194
"ENSMUSG00000026602",5.33991926589423,-4.18325093393643,1.27696963052458,-3.27592045569474,0.00105318218968922,0.00243467507756449
"ENSMUSG00000001783",7243.71715952872,0.231403769551814,0.0706382434318632,3.27589926234539,0.00105326122214866,0.00243467507756449
"ENSMUSG00000103050",12.4764882104783,-2.17270763727403,0.663412057411376,-3.27504996781623,0.00105643285960384,0.00244179988650967
"ENSMUSG00000029790",891.429684363862,-0.677573774924609,0.206898391769654,-3.27491078654188,0.0010569534652897,0.00244258986251451
"ENSMUSG00000102881",14.0773488525605,-1.4829160767938,0.452809214727429,-3.27492468916838,0.0010569014520336,0.00244258986251451
"ENSMUSG00000097010",3.5620805442446,-5.21414588497317,1.59223942495958,-3.27472477018054,0.00105764962759724,0.00244399192409925
"ENSMUSG00000039849",3847.86310564939,-0.415927432495787,0.127022152585309,-3.27444799218346,0.00105868624863835,0.00244618040601391
"ENSMUSG00000082458",5.61767851495502,2.83205571973317,0.864924778561471,3.27433759551137,0.00105909998122384,0.00244692940519899
"ENSMUSG00000039901",857.653249901712,-0.443611419045067,0.135518956099588,-3.27342706742128,0.0010625180680018,0.00245461890754108
"ENSMUSG00000000028",3177.49475955876,0.58003062713275,0.177204063112159,3.27323548312562,0.00106323856627613,0.00245607569368606
"ENSMUSG00000071604",18.7828002366699,-1.63786421984552,0.500454189070243,-3.27275554009927,0.00106504549096412,0.00246004166078954
"ENSMUSG00000036578",66.1195662653221,-1.74458572703076,0.533117351912545,-3.27242345568402,0.00106629740909579,0.00246272511174153
"ENSMUSG00000109841",22.6414379016122,-1.38887738247003,0.424463442715717,-3.27207774027368,0.0010676021606345,0.00246553012293629
"ENSMUSG00000102989",10.9866387582497,-2.13410135540457,0.652248344692143,-3.27191532607392,0.00106821563172531,0.00246673834551749
"ENSMUSG00000104394",288.286993880154,-0.537488926035592,0.164275264019854,-3.27187984899926,0.00106834967915886,0.00246683936567169
"ENSMUSG00000112030",2.06396947354044,4.60132751172601,1.40643359933442,3.27162797724937,0.00106930180493791,0.00246882916728311
"ENSMUSG00000047343",26.9709125333665,-1.72157207097466,0.526307468724433,-3.27103864808739,0.00107153265530402,0.00247377073249348
"ENSMUSG00000049580",321.081303203247,-0.833586315298941,0.254872357545102,-3.27060307099577,0.00107318425771644,0.00247737430727545
"ENSMUSG00000042198",2207.39419984422,0.47937093064953,0.146612979592905,3.26963500762745,0.00107686335459458,0.00248565721341907
"ENSMUSG00000102997",7.62438007495888,-2.30332687230684,0.704473461715797,-3.26957223725209,0.00107710231389259,0.00248599873360237
"ENSMUSG00000081669",4.40895215664891,3.17158650739922,0.970043556258255,3.26952999887239,0.0010772631379489,0.00248615987179927
"ENSMUSG00000022594",11.0357349136942,-2.69670442749438,0.824854890650724,-3.26930767830807,0.00107810999719287,0.00248790411415059
"ENSMUSG00000028081",24783.7226110761,1.21158718811449,0.370600044974637,3.26925807091417,0.0010782990447415,0.00248813018871933
"ENSMUSG00000108659",42.9133203612204,1.01347299644478,0.310010633443095,3.26915559375742,0.00107868966941591,0.00248882131664729
"ENSMUSG00000114458",2.92537687569438,4.35394654760747,1.33226136276049,3.26808738083191,0.00108276930742935,0.00249802313490034
"ENSMUSG00000032224",267.057377266985,-1.0538676583929,0.322483572689229,-3.26797315473955,0.00108320639465081,0.00249882049392592
"ENSMUSG00000037818",428.069829455608,0.420388973439686,0.128642083073753,3.26789619224891,0.00108350098436301,0.00249928902227718
"ENSMUSG00000104698",4.01485174686071,5.5644582344421,1.70288055298921,3.2676738392921,0.00108435250225015,0.00250104201760129
"ENSMUSG00000087556",58.7719646590354,1.13856496643358,0.348474113015248,3.26728707788908,0.00108583510981739,0.00250425019248557
"ENSMUSG00000042784",49.1904048769859,-2.44251347912635,0.74764115354874,-3.26695964706164,0.0010870917453993,0.00250693671288351
"ENSMUSG00000100168",2.64824879834126,-4.8012503390075,1.46970501344986,-3.26681224808335,0.0010876578818262,0.00250803055758657
"ENSMUSG00000106841",3.26292360703727,-5.09749064847307,1.56051099045147,-3.26655222530559,0.00108865725351442,0.00251012313061335
"ENSMUSG00000104253",77.4164326475203,-1.02427065234872,0.313568289332885,-3.26649947457329,0.00108886009930096,0.0025103789511945
"ENSMUSG00000050232",7.25255019122369,2.50512302673307,0.767186744823836,3.26533669101426,0.00109334031306113,0.00252049541537587
"ENSMUSG00000085566",142.142893305841,-0.525417770093821,0.160925988491626,-3.26496531118814,0.00109477483048383,0.00252358947085961
"ENSMUSG00000024248",1781.34309019491,0.290366111678509,0.0889375314061797,3.26483214777348,0.00109528962052593,0.00252456309935263
"ENSMUSG00000038770",6.67975013269709,2.52429849329087,0.773229721827201,3.26461648076041,0.00109612383216411,0.00252618674058873
"ENSMUSG00000045287",143.668678019639,0.989796421674263,0.303190512349518,3.26460222651435,0.00109617898905259,0.00252618674058873
"ENSMUSG00000053980",22.0417280990092,-1.29136264130947,0.395667821288095,-3.26375452293655,0.00109946380205497,0.00253354298983869
"ENSMUSG00000109901",1992.24973405833,-0.335660991904159,0.10288896969275,-3.26236129010253,0.00110488229695166,0.00254581432086078
"ENSMUSG00000082809",68.7669999481181,-0.745416289758601,0.228509499509417,-3.2620800945209,0.00110597889993411,0.00254812613548116
"ENSMUSG00000060890",3.49600255261621,-4.41884205577508,1.35479560661873,-3.26163004529041,0.00110773609084049,0.00255195939699616
"ENSMUSG00000046711",5869.47004536783,1.0463134896254,0.320844155459506,3.26112684872473,0.00110970384907374,0.00255627706796496
"ENSMUSG00000051989",1237.28957247172,0.253369301969854,0.0776976428333412,3.26096510435101,0.00111033703914984,0.00255752000299285
"ENSMUSG00000033216",1261.77315637605,0.61121874573667,0.18745349388178,3.26064205622191,0.00111160269445171,0.00256021940873719
"ENSMUSG00000072082",7372.07515283872,0.630626725812656,0.193415708128048,3.26047316381955,0.00111226492106491,0.00256152867253846
"ENSMUSG00000049327",5855.77113306998,1.01620625462617,0.311694387439749,3.26026484779936,0.00111308223001173,0.00256319483768527
"ENSMUSG00000112054",5.90290822882929,-5.94281976914027,1.82289137222665,-3.26010636710686,0.00111370438647571,0.00256441136461089
"ENSMUSG00000100706",34.458046325203,-1.10704997401259,0.33959854899238,-3.25987839847169,0.00111459989956106,0.00256625706331303
"ENSMUSG00000096910",443.612855849806,-0.493583957546907,0.151416447337562,-3.25977769407394,0.00111499570150926,0.00256695201195264
"ENSMUSG00000045608",6.67748336128803,-2.62211877098015,0.804428268076007,-3.25960545525284,0.00111567295888104,0.00256829475779154
"ENSMUSG00000023908",2020.48840518805,0.477024118763711,0.146359530518148,3.25926242776901,0.00111702290469892,0.00257118568508301
"ENSMUSG00000026960",3332.27963304305,-0.269619761697325,0.0827261128472636,-3.25918567206368,0.00111732517478579,0.00257166476744446
"ENSMUSG00000098222",50.1382155903742,2.05592404661561,0.63090862499813,3.258671644601,0.00111935140584559,0.00257611134834791
"ENSMUSG00000022378",3718.16750709806,-0.262056335990003,0.0804196887500024,-3.25860917970782,0.00111959786590505,0.00257646150288891
"ENSMUSG00000052688",29.7394335573728,1.41773138362736,0.435090969472649,3.25847117752344,0.00112014254205621,0.0025772807179223
"ENSMUSG00000087138",179.615137301295,-0.717981980070405,0.220341607912022,-3.25849478395874,0.00112004935324943,0.0025772807179223
"ENSMUSG00000085093",11.4701849719208,-1.80178747373777,0.552980217356939,-3.25832175760232,0.001120732558714,0.00257842109137182
"ENSMUSG00000103636",31.1121149242522,1.79319730111314,0.550411695174323,3.25792005663182,0.00112232018618723,0.00258185623968528
"ENSMUSG00000105469",9.03150175563686,-1.83103441243433,0.562122255986139,-3.25735975214523,0.00112453812934691,0.00258674070541419
"ENSMUSG00000021770",978.740010074906,-0.693815704853753,0.213040251458017,-3.25673528877936,0.00112701481737356,0.00259221948143562
"ENSMUSG00000028621",249.037632354974,0.553268505304167,0.169905863657624,3.25632378655897,0.0011286496342832,0.00259576113060687
"ENSMUSG00000041765",2527.94701348584,-0.344529034632655,0.105804605865203,-3.25627633896763,0.00112883827507602,0.00259597642886831
"ENSMUSG00000072568",1088.43527413275,-0.606434013095409,0.186241201057679,-3.25617537715297,0.0011292397732092,0.00259668115526337
"ENSMUSG00000079598",27.666938723652,-1.64877972299409,0.506418150436762,-3.25576743561046,0.00113086339235857,0.00260019578759797
"ENSMUSG00000046637",8.08061122784743,-2.07112511332214,0.636167203839846,-3.2556301249436,0.0011314103780588,0.00260123453188102
"ENSMUSG00000022949",270.262753985442,-1.04133472598015,0.319863515470079,-3.25555956092642,0.00113169156940376,0.00260166206286056
"ENSMUSG00000073538",7.14347832678018,2.90350693454352,0.891969175387203,3.25516510509807,0.00113326463121007,0.00260505917160862
"ENSMUSG00000085139",15.1754626435797,2.42091401999007,0.743741064806483,3.2550495522524,0.00113372583040125,0.00260590006183436
"ENSMUSG00000105359",6.52508536389802,4.3484800271935,1.33593610188899,3.25500599994627,0.00113389970314452,0.00260608043837304
"ENSMUSG00000099964",3.17502620123869,-4.27121998279425,1.31247872386295,-3.25431559775917,0.00113665927264014,0.00261220307983371
"ENSMUSG00000077309",2.90165658252153,-4.9293355281426,1.51516178120734,-3.2533394052579,0.00114057175530488,0.00262097402518664
"ENSMUSG00000106995",1.97538652066761,4.52958831366232,1.39247536308387,3.25290373800999,0.00114232188080959,0.00262477492976335
"ENSMUSG00000041353",850.731811976599,-0.33632926113288,0.103400912137304,-3.25267209138616,0.00114325344246391,0.00262669449463659
"ENSMUSG00000059631",13.6359740129652,-2.9140744249167,0.896241573597196,-3.25143857500455,0.00114822583701867,0.00263789701586713
"ENSMUSG00000098308",4.49871225284229,3.14310111119731,0.96669201482774,3.25139864919376,0.0011483871143492,0.00263804567690813
"ENSMUSG00000090260",13.5479125003901,-1.48001161788305,0.455214251266849,-3.25124183560646,0.00114902075375668,0.00263927931986253
"ENSMUSG00000017764",931.080651939995,-0.478729608914777,0.147256677156718,-3.2509874469413,0.00115004935384793,0.00264141989645349
"ENSMUSG00000026596",985.364152779949,-0.487884850151258,0.150083162645679,-3.25076338711672,0.00115095602656881,0.00264328009531793
"ENSMUSG00000108425",14.1654902362363,-1.77187136473939,0.545138206028499,-3.25031587429549,0.00115276889429376,0.00264722096959625
"ENSMUSG00000098651",2.55450661755098,4.89755252145308,1.50682722654628,3.25024159052296,0.0011530700720168,0.00264769002499411
"ENSMUSG00000102145",42.9089636137051,-0.905390013994603,0.278584639569395,-3.2499638723587,0.0011541967028297,0.00265005425516068
"ENSMUSG00000108694",9.78827327928431,3.80120429627449,1.16976555616466,3.24954370236169,0.00115590315807434,0.00265374926231406
"ENSMUSG00000107902",2.79331909561195,-4.83921612682509,1.48952984942271,-3.24882118253663,0.00115884301360885,0.00266027507947618
"ENSMUSG00000102329",3.51180417947487,4.61187654861039,1.4195926592274,3.2487323167199,0.00115920507591009,0.00266088263706511
"ENSMUSG00000090213",1123.84995242031,0.497299741220988,0.15310164685106,3.24816715854644,0.00116151012407139,0.00266594972016318
"ENSMUSG00000064032",186.594037396476,0.95066737514252,0.292735789457307,3.24752698296621,0.00116412625372917,0.00267172989997256
"ENSMUSG00000059741",39.3516631282985,2.42935906265461,0.748290134644864,3.24654696110296,0.00116814174364462,0.00268072044295058
"ENSMUSG00000062510",2442.91036337012,0.4176884491963,0.128678271549194,3.24599051702849,0.00117042738137083,0.00268574004235937
"ENSMUSG00000089048",5.34574995318703,3.74572597130958,1.15414036471204,3.2454683033672,0.00117257617347131,0.00269044480991847
"ENSMUSG00000035818",4.37645969276973,-3.93059439322892,1.21124703234073,-3.24508072117466,0.00117417334347122,0.00269388321129981
"ENSMUSG00000023046",18.6491975229711,1.92777435634898,0.594145149285864,3.24461852236962,0.00117608062569771,0.00269803245992695
"ENSMUSG00000031340",65.6019355217095,-0.965645084962657,0.297619417241185,-3.2445634559526,0.00117630805026771,0.00269832759402245
"ENSMUSG00000102427",7.54588137660982,-2.18785073662063,0.674548757444122,-3.24342860686667,0.00118100404043955,0.00270887223985958
"ENSMUSG00000019774",505.91385006591,0.500384869671524,0.154292556005997,3.24309145317467,0.00118240251181722,0.00271185222213272
"ENSMUSG00000103162",12.6597747702603,-1.67345642756938,0.516210251394356,-3.24181169019628,0.00118772474701907,0.00272383014095593
"ENSMUSG00000034118",2441.53483583762,0.303378308965634,0.0935847957777103,3.24174783355024,0.00118799089077032,0.00272421179837686
"ENSMUSG00000034349",11129.8190406207,0.453873120374899,0.140019512482885,3.24149907628323,0.00118902819467723,0.00272636161005477
"ENSMUSG00000071528",6639.13939266018,0.724151787668587,0.22345140005757,3.24075744202998,0.00119212573660531,0.00273323465149675
"ENSMUSG00000002825",1295.01769263612,0.52298920123239,0.161395078592483,3.24042843061478,0.00119350228588757,0.00273616108139281
"ENSMUSG00000069265",40.4401001727077,0.886932057118468,0.273744783649685,3.23999619387629,0.00119531295101411,0.00274008216797882
"ENSMUSG00000105495",86.6010933601161,-1.68330359347974,0.519552221461736,-3.239912224307,0.00119566499874074,0.00274065920755155
"ENSMUSG00000026558",8121.46198727105,0.386042907500265,0.11916628331745,3.23953132340191,0.0011972631529889,0.00274409219006214
"ENSMUSG00000025885",346.206676753412,-0.82834336938322,0.255731241900336,-3.23911682916725,0.00119900449753949,0.00274785275702883
"ENSMUSG00000013878",453.714622672855,-0.437174343576088,0.134978253460353,-3.23885020266986,0.00120012586665144,0.00275019196587401
"ENSMUSG00000109517",10.809372440948,-2.38937411947686,0.737977801156652,-3.23773169834097,0.00120484060137837,0.00276053304943842
"ENSMUSG00000048118",1931.35708092389,0.336938433154499,0.104065702808671,3.237747154545,0.00120477533375446,0.00276053304943842
"ENSMUSG00000083914",13.4495072337429,1.72893651849324,0.534086428662683,3.23718489313122,0.00120715172376841,0.00276559634266231
"ENSMUSG00000047129",8.870564507523,-2.04624820360605,0.632141923031073,-3.23700759126123,0.00120790198515272,0.00276708313881779
"ENSMUSG00000025290",15843.8157124897,1.06099589497643,0.327843109146173,3.23629158392153,0.00121093618877218,0.00277380134201564
"ENSMUSG00000041794",31.9921166826667,-2.12467318684327,0.656788763003816,-3.23494144011554,0.00121667681698376,0.00278671730413032
"ENSMUSG00000112663",3.9264685154247,-4.60134691854433,1.42274396549186,-3.2341356070722,0.00122011507774842,0.00279435812323368
"ENSMUSG00000011658",460.116862164423,-0.506220650017402,0.156526532216284,-3.23408845037161,0.00122031655968475,0.00279458527768196
"ENSMUSG00000024905",24.3218367917188,1.03077393845712,0.31874206706196,3.23388107493433,0.00122120295770087,0.00279638075427263
"ENSMUSG00000047617",384.647591939623,-0.757940623939037,0.234379784462587,-3.23381398134199,0.00122148986740767,0.00279680330214088
"ENSMUSG00000100711",3.90374738631444,-5.34983124515278,1.6548594366888,-3.23280100203389,0.00122582920392988,0.00280650370373419
"ENSMUSG00000029658",6.59712224330838,-2.71859327430686,0.840958556012898,-3.23273157145351,0.00122612714699324,0.00280695059092946
"ENSMUSG00000097650",9.3773055802358,-1.83626587933497,0.568112568543874,-3.23222188877372,0.00122831636450599,0.00281149111399872
"ENSMUSG00000024959",1147.00225073592,0.271408155595652,0.0839694834924274,3.23222371160742,0.00122830852854061,0.00281149111399872
"ENSMUSG00000087523",50.647049731421,-0.906114517069045,0.280349635429138,-3.23208737433182,0.00122889474024231,0.0028125792990901
"ENSMUSG00000049755",1640.78463709701,0.54214142084743,0.167758018853177,3.23168707256799,0.00123061741792084,0.0028162860536786
"ENSMUSG00000063838",360.933181059879,0.754134789688546,0.233366243455078,3.23155045272738,0.00123120586453221,0.00281716071758866
"ENSMUSG00000109656",8.61364987482037,2.84727884958454,0.88108359585615,3.23156493092785,0.00123114349197,0.00281716071758866
"ENSMUSG00000039463",1703.05497121008,0.425027178873325,0.131553441574673,3.23083283710269,0.00123430103570514,0.00282400633948014
"ENSMUSG00000010064",306.742858157279,-0.546541383899667,0.169184242055309,-3.23045088159566,0.00123595138906277,0.00282754543559307
"ENSMUSG00000113656",9.09230270046974,-1.85930484453933,0.575619762400298,-3.23009209549398,0.00123750348796745,0.00283085917637705
"ENSMUSG00000028567",2123.59986537589,-0.345736338164741,0.107043914585791,-3.22985514405535,0.00123852952013333,0.00283296905559762
"ENSMUSG00000024206",758.520101391393,0.992198775355491,0.307226377153405,3.2295364237559,0.00123991086169479,0.00283589123574836
"ENSMUSG00000023192",134.005011774623,-4.04305703600528,1.25223362653662,-3.22867630314913,0.00124364574884709,0.00284419544303096
"ENSMUSG00000085465",9.20971286625374,-2.09106906445703,0.6476662025404,-3.22862155884472,0.00124388381540793,0.00284450176371286
"ENSMUSG00000060566",5.06917918981164,2.52839205533874,0.783160050350817,3.22844871135363,0.0012446357535255,0.00284598305137772
"ENSMUSG00000039646",450.092113450511,0.644925916596981,0.199782340511442,3.2281427624983,0.00124596775136498,0.00284879034414032
"ENSMUSG00000025648",593.783249168269,-0.643092511497135,0.19922275127282,-3.22800738062526,0.00124655757824732,0.0028499004035953
"ENSMUSG00000020424",84.8116007372626,0.713306213074934,0.221029241408793,3.22720291907294,0.00125006774861517,0.00285768625578822
"ENSMUSG00000027698",317.027864909945,0.532950004246044,0.16515236148209,3.2270201858654,0.00125086635377861,0.0028592726175654
"ENSMUSG00000107061",18.4105270942134,1.96812066874029,0.610017324021616,3.22633569775561,0.0012538619846021,0.00286588032926374
"ENSMUSG00000113679",6.95589745668526,-2.1455711519947,0.665118556679393,-3.22584767850482,0.00125600182191473,0.00287053106091078
"ENSMUSG00000074473",4.04863138656141,-5.4089424575977,1.67702189831064,-3.22532607537591,0.0012582926432453,0.00287552605221474
"ENSMUSG00000091985",120.912758699209,-0.915715850543269,0.284004485660842,-3.22430065994386,0.00126280740103645,0.00288560205617011
"ENSMUSG00000090116",4.69446373611442,-4.16673071682679,1.2923613075948,-3.22412214938672,0.0012635948842788,0.00288716000742122
"ENSMUSG00000105922",2.3757002000826,-4.59909078459113,1.42647474906456,-3.22409547565218,0.00126371259198264,0.00288718747075201
"ENSMUSG00000042744",4299.36087287264,0.637921942354795,0.19787574839826,3.22385106572466,0.00126479161249012,0.00288941104448947
"ENSMUSG00000050503",126.418881506258,-0.65667919754378,0.203715218372482,-3.22351566461313,0.00126627372528722,0.0028925550319756
"ENSMUSG00000079697",8.6304241896812,-2.14382304841505,0.665160515565446,-3.22301609648704,0.00126848425296221,0.00289736227612221
"ENSMUSG00000082935",44.8923768913932,1.04476216571785,0.324190640414866,3.222678373382,0.00126998065395359,0.00290053770627072
"ENSMUSG00000011382",343.488667957807,0.711049759121019,0.220726805298782,3.22140194145664,0.00127565106609029,0.00291324492755848
"ENSMUSG00000109524",2.13776821716758,-4.49095763122307,1.39438550698251,-3.22074319385435,0.00127858661669101,0.00291970485620372
"ENSMUSG00000014349",2746.49610814147,0.651453386017157,0.202284488406189,3.22048117060282,0.00127975599296338,0.00292213091071328
"ENSMUSG00000021798",44.6879540903893,3.22283867609649,1.00081127109846,3.22022619965021,0.00128089484340761,0.00292448686437185
"ENSMUSG00000040034",1699.25398858294,0.449874281475308,0.139739763227851,3.21937200324128,0.00128471700819239,0.00293296834613068
"ENSMUSG00000034751",1484.41209048325,-0.777761239274203,0.241601978591569,-3.21918406384005,0.00128555936862382,0.0029346461796662
"ENSMUSG00000032718",64.5211418985217,0.919373658703246,0.285601619823028,3.21907718616208,0.00128603863086517,0.00293549492964361
"ENSMUSG00000082465",68.2390092880111,1.39382316458059,0.433008535119005,3.21892769203158,0.00128670927102241,0.00293678033802242
"ENSMUSG00000027739",810.24844074346,-0.529887625562124,0.164633107046498,-3.21859700681264,0.00128819389285506,0.00293992320509728
"ENSMUSG00000083643",2.25792121702671,4.70341811110556,1.46159390176882,3.21800611333524,0.00129085066545432,0.00294574041257047
"ENSMUSG00000114329",4.11509441371627,-3.94222595841819,1.2251464580749,-3.21775893195064,0.00129196354086298,0.00294803374618234
"ENSMUSG00000020459",2139.12933099754,0.222142089515365,0.0690546471758272,3.21690282407419,0.00129582481159974,0.0029565975280449
"ENSMUSG00000103428",4.85397466288036,-3.54113208543837,1.10083326280303,-3.2167742428328,0.00129640566580682,0.00295767579576672
"ENSMUSG00000052331",909.631604389963,-0.537959050364852,0.167249361360388,-3.21650884636659,0.00129760533046762,0.00295991837155265
"ENSMUSG00000112639",179.90772441634,-0.584978442987089,0.181866169374315,-3.21653249199466,0.00129749840419485,0.00295991837155265
"ENSMUSG00000065694",2.15194591913626,-4.49878215937934,1.39868853178897,-3.21642885970134,0.00129796709296935,0.00296049637185745
"ENSMUSG00000078952",9.3468281914666,-2.04889226948295,0.637080010979964,-3.21606742351141,0.00129960295214386,0.00296398008404291
"ENSMUSG00000056328",6.67241343799165,3.31753127724863,1.03156917792232,3.21600465412358,0.00129988724006347,0.00296438096869971
"ENSMUSG00000070532",4.34554977396687,-3.93938837254255,1.22507193639373,-3.2156384090709,0.00130154713994832,0.00296791859508415
"ENSMUSG00000035847",295.835697120333,-1.10153967468732,0.342636771118887,-3.21489042489579,0.00130494324109124,0.00297541436108259
"ENSMUSG00000045435",1433.85389293248,0.360293326039636,0.112107070599819,3.21383231326909,0.00130976139424399,0.00298615104055728
"ENSMUSG00000015461",3903.34673596735,-0.519251823178715,0.161591676411123,-3.21335748666675,0.001311928868027,0.00299084309578249
"ENSMUSG00000040620",2573.92672639593,0.430499193707072,0.133979480066227,3.21317259549204,0.00131277374855866,0.00299246652657047
"ENSMUSG00000035845",542.38341184186,0.680637649417307,0.211828536833846,3.21315371191553,0.00131286006738953,0.00299246652657047
"ENSMUSG00000013155",760.946969157525,-0.628150452490935,0.195498067504245,-3.21307755370674,0.00131320824779949,0.00299301042160741
"ENSMUSG00000101603",14.6238132393482,1.73123689811428,0.53885618388658,3.21279953702578,0.00131448000904164,0.00299547964758279
"ENSMUSG00000114860",2.37069068588586,-4.64332816117449,1.44526226348445,-3.21279277712521,0.00131451094572159,0.00299547964758279
"ENSMUSG00000052154",15.3408404488051,-2.0274351248607,0.631141814628025,-3.21232895344703,0.00131663523980345,0.00300007018775133
"ENSMUSG00000058503",1428.43121378083,-0.27201655092153,0.0847121048383047,-3.21107061901891,0.00132241432700445,0.00301298703795727
"ENSMUSG00000084974",14.854712226036,-1.90784299561682,0.594173059961644,-3.21092140350485,0.00132310117149526,0.0030143005423157
"ENSMUSG00000026572",2.6671063616018,4.9535398274073,1.54287282589349,3.21059503043529,0.00132460462626093,0.00301747408107039
"ENSMUSG00000113528",57.1652051664126,-1.56326254393703,0.486951801992893,-3.21030241091467,0.00132595393361165,0.00302029596918229
"ENSMUSG00000037750",1331.64385402986,-0.810356138245677,0.252496066327903,-3.20938123920438,0.00133020986301001,0.00302973762195326
"ENSMUSG00000056602",692.841276617079,-0.944458699070268,0.294307476743169,-3.20908836405289,0.00133156562152681,0.00303257270936802
"ENSMUSG00000007646",436.151530784181,-0.506170558616494,0.15774799169228,-3.20872901890176,0.00133323082038829,0.00303611199994725
"ENSMUSG00000079450",244.557537481667,-1.10505920370807,0.344398753791618,-3.20866202778625,0.00133354146839301,0.00303656629437028
"ENSMUSG00000104273",219.469256786955,-0.747347700602755,0.232934098829824,-3.20840831959407,0.00133471855740169,0.00303899329480742
"ENSMUSG00000013643",2.6645744926107,4.96995575682745,1.54927831610955,3.2079166829803,0.0013370022536168,0.00304393929196631
"ENSMUSG00000020785",365.507087780431,-0.854493004186927,0.266444951657997,-3.20701517844382,0.0013411991915183,0.00305323451167977
"ENSMUSG00000025184",1224.52130521733,0.325572699112753,0.101519656911494,3.20699171980644,0.00134130856485354,0.00305323451167977
"ENSMUSG00000086630",4.25487166478411,-4.01457150631398,1.25188847409061,-3.20681241931733,0.00134214480564979,0.00305488350281128
"ENSMUSG00000110945",164.768176296324,-0.772288829842992,0.240838622914465,-3.20666519554579,0.00134283180320245,0.00305619255185241
"ENSMUSG00000053838",3233.7163204423,-0.383868244045025,0.119735587800525,-3.20596617176621,0.00134609812155893,0.00306337124997891
